"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"5509","Conservative","Female","Middle-aged","Low","White",0.903298259843556,0.824088413108044
"5510","Very liberal","Female","Middle-aged","Low","Black",0.944035668523491,0.789581773552688
"5511","Very liberal","Non-binary","Middle-aged","Low","White",0.85527156326251,0.863165301667359
"5512","Liberal","Female","Middle-aged","Moderate","Black",0.980641394642921,0.78811995226656
"5513","Very liberal","Non-binary","Middle-aged","High","White",0.987214743290629,0.823536759326939
"5514","Liberal","Female","Middle-aged","Low","Other",0.932079752728721,0.789744048749964
"5515","Liberal","Female","Young","High","Asian",0.985199357177683,0.723720653228064
"5516","Moderate","Female","Middle-aged","Low","White",0.950505105008074,0.828675340422623
"5517","Moderate","Female","Young","Moderate","Hispanic",0.944831548659043,0.765463516765694
"5518","Moderate","Male","Middle-aged","Low","White",0.987594059354288,0.7006297978616
"5519","Moderate","Female","Middle-aged","Low","Hispanic",0.890015888464438,0.818675997786608
"5520","Moderate","Male","Middle-aged","High","Asian",0.998953598401306,0.636673572574331
"5521","Moderate","Female","Middle-aged","Low","Hispanic",0.878437518443051,0.815608011858599
"5522","Liberal","Female","Young","Low","Hispanic",0.857285271102887,0.794877165249802
"5523","Very conservative","Female","Young","Low","White",0.89481655407895,0.813450734117315
"5524","Moderate","Male","Middle-aged","High","White",0.998454487962334,0.649324978784837
"5525","Very conservative","Female","Old","Low","Black",0.936840868590462,0.844769539337501
"5526","Liberal","Female","Young","High","Asian",0.985739552806556,0.725087067040909
"5527","Moderate","Female","Middle-aged","Low","White",0.956554936905531,0.809622277038493
"5528","Moderate","Female","Middle-aged","Moderate","White",0.991397383114394,0.783687869123269
"5529","Liberal","Female","Young","Moderate","White",0.977466184382857,0.733267971286373
"5530","Very liberal","Female","Middle-aged","Moderate","White",0.994755041563224,0.764970188456684
"5531","Liberal","Male","Old","High","Asian",0.999741711665555,0.671753057403635
"5532","Very liberal","Male","Young","High","White",0.997679240917804,0.585318721403836
"5533","Very conservative","Male","Old","Low","White",0.988397348019331,0.74271483352859
"5534","Moderate","Female","Middle-aged","Moderate","White",0.97850116016548,0.78113083038088
"5535","Conservative","Male","Young","Moderate","Hispanic",0.983443641422859,0.66303238336122
"5536","Very liberal","Non-binary","Young","High","White",0.970488710934594,0.823343206192362
"5537","Very liberal","Male","Middle-aged","High","White",0.999267955908968,0.598863518266601
"5538","Moderate","Male","Middle-aged","High","White",0.997281406412114,0.625605259586667
"5539","Moderate","Male","Middle-aged","High","White",0.999233956527355,0.643371455446487
"5540","Conservative","Female","Middle-aged","Low","Hispanic",0.909982870851465,0.838422683383397
"5541","Moderate","Male","Old","Moderate","White",0.995908596020958,0.710854983865522
"5542","Moderate","Male","Young","Low","White",0.977542832916085,0.677168561465378
"5543","Very liberal","Female","Young","Low","White",0.942552070424169,0.767930706996208
"5544","Conservative","Male","Young","Moderate","White",0.984574714386507,0.646107316184478
"5545","Moderate","Female","Middle-aged","Low","Black",0.91986072395213,0.810014300667663
"5546","Liberal","Male","Middle-aged","Low","Hispanic",0.979577563576697,0.711165209603975
"5547","Conservative","Female","Middle-aged","Low","Hispanic",0.860919583584226,0.826003338064305
"5548","Moderate","Female","Middle-aged","Low","White",0.910007867890192,0.811519673913556
"5549","Conservative","Female","Middle-aged","Moderate","Hispanic",0.945368429806531,0.80799398274669
"5550","Moderate","Male","Old","Low","White",0.993178020876734,0.72308326176197
"5551","Moderate","Female","Middle-aged","Moderate","White",0.980757615915837,0.784620977741425
"5552","Moderate","Male","Young","Moderate","White",0.994316776753408,0.63009176356793
"5553","Moderate","Male","Old","High","White",0.999185601724824,0.675337525280814
"5554","Conservative","Male","Old","Moderate","Hispanic",0.996149602653825,0.719859481639104
"5555","Liberal","Female","Middle-aged","Low","White",0.965178115302229,0.800680607530885
"5556","Liberal","Female","Old","Low","Hispanic",0.958954680231603,0.832154387244181
"5557","Moderate","Female","Middle-aged","Moderate","Black",0.931814523618523,0.790548864385189
"5558","Conservative","Male","Old","Low","White",0.992337475136078,0.738337300677446
"5559","Moderate","Male","Old","High","White",0.999053062709344,0.669306314702353
"5560","Liberal","Female","Middle-aged","High","White",0.998412232962707,0.738037543970583
"5561","Moderate","Female","Young","Low","Other",0.885876625866135,0.788980107175249
"5562","Moderate","Male","Old","Low","White",0.993903633404268,0.727175753919794
"5563","Moderate","Female","Middle-aged","Low","White",0.959584965246046,0.811723219115494
"5564","Liberal","Female","Young","Low","White",0.93810384555806,0.782627572013778
"5565","Moderate","Female","Middle-aged","Low","White",0.940041986585074,0.799946336822357
"5566","Moderate","Female","Old","High","White",0.998921898530139,0.795498556653486
"5567","Moderate","Male","Middle-aged","Moderate","White",0.994993122212182,0.670231216659147
"5568","Very liberal","Female","Old","High","White",0.997673516534965,0.763977554273834
"5569","Conservative","Female","Middle-aged","High","White",0.994413201433368,0.787747716801323
"5570","Moderate","Female","Young","Low","Hispanic",0.826740071653152,0.804015456961754
"5571","Moderate","Male","Middle-aged","Low","Hispanic",0.958900237541675,0.704553833582603
"5572","Very liberal","Female","Young","High","White",0.997320610170174,0.698865942543189
"5573","Conservative","Male","Old","Moderate","White",0.995044407845187,0.723799726087462
"5574","Moderate","Non-binary","Young","Low","White",0.670941123935185,0.863695862292357
"5575","Conservative","Female","Old","Low","Hispanic",0.93183711362835,0.845703532708904
"5576","Liberal","Female","Middle-aged","Low","Black",0.938347686906604,0.825783075024853
"5577","Moderate","Female","Middle-aged","Low","White",0.963753264846256,0.814841167958767
"5578","Conservative","Male","Middle-aged","High","White",0.997822592829051,0.657583653152697
"5579","Conservative","Female","Middle-aged","High","White",0.993261130366882,0.781969504097391
"5580","Moderate","Female","Middle-aged","Low","Hispanic",0.927145850588139,0.830550600398227
"5581","Moderate","Female","Young","Low","Hispanic",0.765918675361576,0.793005789813586
"5582","Conservative","Male","Middle-aged","High","White",0.998561133463395,0.674329317762842
"5583","Moderate","Male","Young","Low","White",0.979897805541068,0.681640859064303
"5584","Very liberal","Female","Middle-aged","High","White",0.994477029769757,0.734425391366196
"5585","Conservative","Female","Middle-aged","Low","White",0.945916001192675,0.818253867059333
"5586","Very liberal","Female","Young","Low","Hispanic",0.74915723885659,0.782884312086698
"5587","Moderate","Female","Young","Low","White",0.885910024793143,0.804081976419574
"5588","Very conservative","Female","Old","High","Other",0.99479554580736,0.79083147082971
"5589","Moderate","Female","Old","Low","White",0.975766917528509,0.825932011758966
"5590","Moderate","Male","Young","Low","Other",0.971340661463404,0.680430563376218
"5591","Conservative","Female","Old","Moderate","White",0.982311876057903,0.82644624538243
"5592","Moderate","Male","Middle-aged","High","White",0.999096553943193,0.600263393117783
"5593","Moderate","Female","Old","Low","White",0.987091771001535,0.842031210240192
"5594","Liberal","Female","Young","Moderate","Hispanic",0.954047797841688,0.753807262432244
"5595","Liberal","Male","Middle-aged","High","Asian",0.998610706534722,0.637428103026744
"5596","Moderate","Male","Young","Low","Hispanic",0.919304433661377,0.67678510752188
"5597","Conservative","Female","Young","High","White",0.98013946741497,0.746247153070695
"5598","Moderate","Female","Young","Moderate","Asian",0.936435755498188,0.777076372184665
"5599","Moderate","Female","Young","Low","White",0.85637775164484,0.796424404065383
"5600","Conservative","Female","Old","High","White",0.998570958677497,0.777726480229218
"5601","Very liberal","Male","Middle-aged","Moderate","White",0.998793867549489,0.649555742636233
"5602","Moderate","Female","Middle-aged","Moderate","Hispanic",0.964200433252432,0.779885972328603
"5603","Moderate","Female","Old","Low","Hispanic",0.938905695638016,0.835312476944352
"5604","Liberal","Female","Middle-aged","Low","White",0.976730916388002,0.81242440006495
"5605","Liberal","Male","Young","Low","Hispanic",0.957544157431329,0.682257078090389
"5606","Moderate","Male","Middle-aged","Low","White",0.990082332095333,0.709171677185327
"5607","Very liberal","Non-binary","Middle-aged","High","White",0.975437660557805,0.828265745283826
"5608","Moderate","Male","Middle-aged","High","White",0.997830945044706,0.635173131131989
"5609","Moderate","Female","Middle-aged","High","White",0.994000967656409,0.768461411438485
"5610","Conservative","Female","Young","Low","Hispanic",0.714522811978623,0.801118467141741
"5611","Moderate","Male","Middle-aged","Low","White",0.991134274990076,0.713388272510489
"5612","Very liberal","Male","Old","High","White",0.999899411849269,0.647345721220757
"5613","Very liberal","Female","Old","High","White",0.999383548458858,0.751911128129658
"5614","Moderate","Female","Old","Moderate","White",0.995680857952161,0.8272945705444
"5615","Moderate","Female","Old","High","Black",0.998666533792758,0.783636160685769
"5616","Very liberal","Male","Old","High","Black",0.999718669963194,0.632160054494695
"5617","Very conservative","Male","Old","Low","White",0.990006405741847,0.747911473768077
"5618","Very conservative","Female","Old","High","Hispanic",0.995475062013236,0.799473038543979
"5619","Very liberal","Male","Old","High","White",0.999895544661511,0.645781669979937
"5620","Liberal","Male","Middle-aged","High","Black",0.998502473824391,0.6555998251682
"5621","Liberal","Female","Old","Low","White",0.983926442338396,0.82263223552622
"5622","Very liberal","Male","Old","Moderate","Hispanic",0.997386807207569,0.6721660107723
"5623","Moderate","Female","Old","High","White",0.999485528605965,0.792357100544044
"5624","Conservative","Male","Old","High","White",0.999452288878836,0.679112477281357
"5625","Very conservative","Male","Old","High","White",0.999351531273071,0.660225930472757
"5626","Liberal","Female","Old","Low","White",0.987610983930014,0.829515017488571
"5627","Very liberal","Male","Old","High","White",0.999808987852105,0.620351210732294
"5628","Very conservative","Female","Old","Low","White",0.977318429450349,0.854071096410334
"5629","Liberal","Female","Old","High","White",0.998910697282806,0.751053056196248
"5630","Very liberal","Male","Old","High","White",0.999466207000487,0.648299769096934
"5631","Conservative","Male","Old","High","White",0.999452288878836,0.679112477281357
"5632","Conservative","Male","Old","High","White",0.999757690818692,0.67790990694659
"5633","Conservative","Male","Old","Moderate","White",0.99796163679464,0.72543114629916
"5634","Very conservative","Female","Old","Moderate","White",0.993330037929662,0.822202039099398
"5635","Very conservative","Female","Old","High","White",0.998332155220419,0.789706785069422
"5636","Moderate","Female","Old","Moderate","Hispanic",0.986460559502554,0.831884364918248
"5637","Conservative","Female","Old","High","White",0.998942884255114,0.787047690023659
"5638","Liberal","Female","Old","High","Black",0.998567689117975,0.764088142106466
"5639","Very conservative","Female","Middle-aged","High","Black",0.988030159161882,0.800829161270983
"5640","Conservative","Male","Old","High","White",0.999696152186072,0.668878554976967
"5641","Moderate","Male","Middle-aged","Moderate","White",0.996429541100595,0.683700347172805
"5642","Moderate","Male","Old","High","Asian",0.999226014474309,0.649242181824686
"5643","Conservative","Female","Old","Moderate","White",0.99256514374312,0.80419704530166
"5644","Moderate","Female","Old","Low","White",0.983255431528051,0.835553556314349
"5645","Moderate","Female","Old","Moderate","Hispanic",0.986269600100486,0.808911647580359
"5646","Moderate","Female","Old","High","White",0.99717021289627,0.79191868907283
"5647","Moderate","Male","Old","High","White",0.999501158558845,0.694533949586552
"5648","Very conservative","Male","Old","Moderate","White",0.997953786791825,0.744527306517007
"5649","Conservative","Male","Middle-aged","High","White",0.997270943917081,0.648278062507102
