"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"371","Moderate","Male","Middle-aged","High","Hispanic",0.851088544520636,0.769826448186617
"372","Moderate","Female","Old","Moderate","White",0.991489903645714,0.804470463217623
"373","Conservative","Male","Old","Moderate","White",0.977025575268287,0.783708889011741
"374","Conservative","Male","Old","Low","White",0.957192442644386,0.798731161328646
"375","Moderate","Female","Old","Moderate","White",0.987495849937936,0.807146647093488
"376","Moderate","Male","Middle-aged","Low","Hispanic",0.836424321878963,0.807160531668672
"377","Very conservative","Female","Old","Low","White",0.98249018718445,0.823429281080568
"378","Liberal","Male","Young","High","White",0.898837052001361,0.746742054469813
"379","Conservative","Male","Old","Low","White",0.96993515879776,0.80315751302657
"380","Conservative","Male","Middle-aged","Moderate","White",0.889158139590101,0.778024379235531
"381","Conservative","Male","Middle-aged","Low","White",0.870208418527221,0.783665762741966
"382","Moderate","Male","Middle-aged","Moderate","White",0.948224513542334,0.777244220337687
"383","Very conservative","Male","Middle-aged","High","Hispanic",0.740623533635956,0.75936151073937
"384","Conservative","Male","Middle-aged","Low","White",0.897029646912351,0.787008954256801
"385","Moderate","Female","Old","Moderate","Black",0.9879679686016,0.821608055758356
"386","Very conservative","Female","Middle-aged","Moderate","White",0.931215897566355,0.792319947821436
"387","Liberal","Female","Middle-aged","High","White",0.99085480132798,0.777098042341866
"388","Liberal","Female","Middle-aged","Low","White",0.970812539264063,0.808254513597916
"389","Moderate","Male","Young","Moderate","Hispanic",0.730189632242272,0.784209707397095
"390","Conservative","Female","Middle-aged","Low","White",0.96979209299687,0.814117098851173
"391","Moderate","Male","Middle-aged","Moderate","Black",0.896702011717203,0.783450580920613
"392","Liberal","Female","Old","Moderate","White",0.995654241767076,0.816342546880695
"393","Very conservative","Female","Old","Moderate","White",0.976512709029101,0.798571865650268
"394","Very conservative","Female","Old","Low","White",0.988413733564275,0.827995431592468
"395","Conservative","Male","Old","Moderate","White",0.968128616237191,0.787258894698764
"396","Very conservative","Female","Middle-aged","High","Black",0.969725107548283,0.787635871084281
"397","Moderate","Female","Middle-aged","High","White",0.987300563588215,0.776290123043075
"398","Conservative","Male","Old","High","Hispanic",0.942834726695443,0.794885545762091
"399","Moderate","Male","Middle-aged","Moderate","White",0.884898876715929,0.757199180008721
"400","Conservative","Male","Middle-aged","Moderate","White",0.840669588811258,0.772496156394341
"401","Moderate","Female","Middle-aged","Moderate","White",0.985716524456246,0.79815613770237
"402","Liberal","Non-binary","Middle-aged","High","White",0.996206695414181,0.800129174919667
"403","Moderate","Female","Old","Low","White",0.986934004752191,0.820731083058378
"404","Liberal","Male","Old","Moderate","White",0.984169654562345,0.789475023822528
"405","Conservative","Female","Old","Moderate","White",0.985465047597916,0.801221993930144
"406","Liberal","Female","Old","Low","White",0.991946953783434,0.823154232025401
"407","Conservative","Male","Middle-aged","Moderate","White",0.930733603077417,0.768552142534031
"408","Very conservative","Female","Old","Low","White",0.981566134441169,0.822851866880858
"409","Moderate","Female","Young","High","Asian",0.924717814563065,0.791940719764089
"410","Very liberal","Male","Middle-aged","Low","Black",0.928968560034897,0.797230438477115
"411","Liberal","Female","Middle-aged","High","Asian",0.98727048579623,0.796189227013718
"412","Conservative","Male","Old","Moderate","White",0.958980036703142,0.783918549202533
"413","Conservative","Female","Middle-aged","Moderate","Hispanic",0.961758755014577,0.825043710656414
"414","Moderate","Male","Old","Moderate","White",0.964578276618673,0.790223908027999
"415","Moderate","Female","Middle-aged","High","White",0.986626915474651,0.775600565693313
"416","Very conservative","Male","Middle-aged","High","White",0.847133447441293,0.751569339750159
"417","Moderate","Male","Old","High","Black",0.971107420683417,0.785045196241104
"418","Very conservative","Male","Middle-aged","High","White",0.915695025894777,0.743618602007713
"419","Liberal","Male","Young","High","White",0.903500444509495,0.747491420263874
"420","Liberal","Female","Old","High","Black",0.992692504857262,0.803019047841242
"421","Liberal","Male","Old","High","Hispanic",0.986964445111582,0.799398721810447
"422","Very liberal","Non-binary","Young","Moderate","White",0.993143595620028,0.818729847626873
"423","Liberal","Male","Old","Moderate","Hispanic",0.967458577696094,0.802951860380514
"424","Conservative","Female","Middle-aged","High","Hispanic",0.939222525650266,0.79047724144892
"425","Moderate","Male","Young","Moderate","White",0.84882928150588,0.752797252769318
"426","Very liberal","Male","Old","Low","White",0.980034462997075,0.798427057391
"427","Moderate","Female","Young","High","Hispanic",0.950968467814996,0.789934409765543
"428","Moderate","Male","Middle-aged","High","White",0.945187139913049,0.75987837102802
"429","Moderate","Female","Middle-aged","High","White",0.989126825944364,0.7783497354746
"430","Conservative","Male","Old","Moderate","Black",0.897844965153823,0.794760251817389
"431","Very liberal","Male","Young","High","Black",0.924344066644183,0.764535499842297
"432","Liberal","Female","Middle-aged","Moderate","Hispanic",0.982805137150133,0.828084980424834
"433","Conservative","Male","Old","Low","White",0.908835123613195,0.796369305867952
"434","Moderate","Female","Middle-aged","High","Black",0.987131414917261,0.791817378492082
"435","Moderate","Female","Old","High","Hispanic",0.996053996991719,0.820373318854417
"436","Conservative","Male","Middle-aged","Low","White",0.886945125576622,0.785676218070254
"437","Very liberal","Female","Middle-aged","High","White",0.989501200905286,0.771675453810001
"438","Very liberal","Male","Young","High","White",0.949184216931031,0.735751096078806
"439","Moderate","Male","Old","Low","White",0.929500852056086,0.796481484986037
"440","Moderate","Female","Old","High","White",0.99607181980777,0.799034006659137
"441","Moderate","Male","Young","Moderate","White",0.764857440897797,0.753764334824994
"442","Conservative","Female","Middle-aged","Low","White",0.910263784275053,0.800548928119726
"443","Conservative","Male","Middle-aged","Low","Hispanic",0.799378643935107,0.814543200833731
"444","Very conservative","Female","Old","Low","White",0.988413733564275,0.827995431592468
"445","Liberal","Female","Young","Moderate","Hispanic",0.930972772294197,0.804740826507721
"446","Liberal","Female","Middle-aged","High","White",0.990367850207607,0.776410258033677
"447","Moderate","Female","Old","High","White",0.992877321750283,0.799232617128522
"448","Moderate","Female","Young","High","White",0.950135785249461,0.773956060559937
"449","Liberal","Female","Middle-aged","High","Hispanic",0.98267201870026,0.814333207640662
"450","Moderate","Male","Middle-aged","Moderate","White",0.942834300904455,0.775867784609104
"451","Moderate","Female","Middle-aged","Moderate","White",0.984164323848477,0.796875149682764
"452","Conservative","Female","Old","Low","White",0.993568198281164,0.831455266029398
"453","Very conservative","Male","Old","Low","White",0.954227240620492,0.801159363392921
"454","Very liberal","Male","Middle-aged","High","White",0.977536575504317,0.765156436529517
"455","Moderate","Female","Middle-aged","High","Black",0.973780831655011,0.798039570715013
"456","Moderate","Male","Old","Moderate","White",0.981749840297953,0.798643468706539
"457","Very liberal","Female","Old","High","Hispanic",0.996491289124275,0.822503055084881
"458","Moderate","Female","Old","Moderate","White",0.993140781404983,0.821132253735659
"459","Liberal","Female","Old","Moderate","White",0.997624969158537,0.829801893663713
"460","Moderate","Male","Old","High","White",0.989725755902598,0.766598169044392
"461","Moderate","Male","Old","High","White",0.974243973001814,0.770565539749423
"462","Moderate","Female","Old","High","Black",0.995095884264349,0.810941802434614
"463","Very liberal","Female","Middle-aged","High","Hispanic",0.980560451041948,0.802582028168694
"464","Conservative","Female","Middle-aged","High","White",0.958475850761893,0.780021299396055
"465","Moderate","Male","Middle-aged","Moderate","White",0.935117260457353,0.765842128942656
"466","Conservative","Male","Old","High","White",0.944262445812801,0.763353254272906
"467","Conservative","Male","Middle-aged","High","White",0.909377683534497,0.756113657842271
"468","Moderate","Female","Middle-aged","High","White",0.982693292217026,0.772130151536956
"469","Conservative","Male","Middle-aged","Low","White",0.733514943229799,0.772016189358243
"470","Conservative","Male","Old","Low","Black",0.885594194409363,0.800719241741131
"471","Very conservative","Male","Middle-aged","Low","White",0.827909122772552,0.782874997231965
"472","Very conservative","Male","Middle-aged","High","White",0.907249508190242,0.742103331644132
"473","Liberal","Female","Old","Moderate","White",0.991884024609212,0.809098966975498
"474","Liberal","Male","Middle-aged","High","White",0.916356763558398,0.749730693004011
"475","Conservative","Male","Old","Low","White",0.951675755841607,0.804603204114689
"476","Conservative","Male","Old","Low","Hispanic",0.93784195564894,0.822604876038615
"477","Moderate","Male","Middle-aged","High","White",0.941982483181864,0.741608768417212
"478","Very liberal","Male","Middle-aged","High","White",0.949561393351615,0.753561822313454
"479","Moderate","Female","Old","Moderate","Hispanic",0.99106575377439,0.837917882705615
"480","Liberal","Male","Middle-aged","Moderate","White",0.958307945440916,0.776676790379834
"481","Very liberal","Male","Middle-aged","High","White",0.98420099070777,0.753101984953637
"482","Very conservative","Female","Old","Moderate","White",0.987703458919028,0.813637434288489
"483","Liberal","Female","Old","Moderate","White",0.997728155061821,0.816751345567154
"484","Conservative","Male","Old","Moderate","Hispanic",0.934237738285909,0.807901300752474
"485","Very conservative","Female","Old","Moderate","White",0.984426374496283,0.803627533517221
"486","Conservative","Female","Old","Low","White",0.982792234927498,0.820629260131608
"487","Very conservative","Male","Middle-aged","Moderate","White",0.884357136235897,0.772853969508198
"488","Moderate","Female","Middle-aged","Low","White",0.978137985148698,0.814820995116928
"489","Liberal","Female","Old","Moderate","White",0.994918694484905,0.81455185656326
"490","Very liberal","Male","Middle-aged","High","White",0.972446119736597,0.762293602787695
"491","Liberal","Male","Old","High","Hispanic",0.964759457226656,0.794464167804572
"492","Conservative","Female","Middle-aged","Moderate","Black",0.937880453807484,0.805259769309403
"493","Moderate","Male","Middle-aged","High","White",0.926439742121089,0.755509333251655
"494","Very liberal","Male","Middle-aged","High","White",0.958388310300391,0.738824072681123
"495","Moderate","Male","Middle-aged","Moderate","White",0.93559176287724,0.782224999447904
"496","Moderate","Male","Middle-aged","Moderate","White",0.862715990585403,0.771221123306337
"497","Conservative","Male","Old","High","White",0.969474092425906,0.771843145636658
"498","Moderate","Female","Old","Moderate","Black",0.988574845541606,0.822188648080696
"499","Liberal","Male","Middle-aged","High","White",0.934360837983195,0.753433309512642
"500","Conservative","Male","Middle-aged","High","White",0.921519011703233,0.758301191692243
"501","Very liberal","Male","Middle-aged","High","White",0.944302184579602,0.75208572642132
"502","Very conservative","Male","Old","Low","White",0.909211630853671,0.79216545970909
"503","Very liberal","Female","Old","High","White",0.998392111228888,0.795854401659291
"504","Conservative","Female","Middle-aged","Moderate","White",0.976915446723775,0.79547556892449
